1686224899.548740,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686224917.311040,192.168.29.136,2600,8,11683,28
1686224917.327967,192.168.29.136,2601,8,11682,28
1686224917.344750,192.168.29.136,2602,8,11681,28
1686224917.356168,192.168.29.136,2603,8,11680,28
1686224917.377673,192.168.29.136,2604,8,11679,28
1686224917.456578,192.168.29.136,2605,8,11678,28
1686224917.473422,192.168.29.136,2606,8,11677,28
1686224917.607032,192.168.29.136,2607,8,11676,28
1686224917.618580,192.168.29.136,2608,8,11675,28
1686224917.630443,192.168.29.136,2609,8,11674,28
1686224917.647033,192.168.29.136,2610,8,11673,28
1686224917.747829,192.168.29.136,2611,8,11672,28
1686224917.754059,192.168.29.136,2612,8,11671,28
1686224918.032850,192.168.29.136,2613,8,11670,28
1686224918.044594,192.168.29.136,2614,8,11669,28
1686224918.056246,192.168.29.136,2615,8,11668,28
1686224918.173518,192.168.29.136,2616,8,11667,28
1686224918.184967,192.168.29.136,2617,8,11666,28
1686224918.196378,192.168.29.136,2618,8,11665,28
1686224918.255527,192.168.29.136,2619,8,11664,28
1686224918.267366,192.168.29.136,2620,8,11663,28
1686224918.284242,192.168.29.136,2621,8,11662,28
1686224918.295713,192.168.29.136,2622,8,11661,28
1686224918.307293,192.168.29.136,2623,8,11660,28
1686224918.323959,192.168.29.136,2624,8,11659,28
1686224918.356496,192.168.29.136,2625,8,11658,28
1686224918.368230,192.168.29.136,2626,8,11657,28
1686224918.385118,192.168.29.136,2627,8,11656,28
1686224918.460127,192.168.29.136,2628,8,11655,28
1686224918.519079,192.168.29.136,2629,8,11654,28
1686224918.525281,192.168.29.136,2630,8,11653,28
1686224918.536574,192.168.29.136,2631,8,11652,28
1686224918.536900,192.168.29.136,2632,8,11651,28
1686224918.542414,192.168.29.136,2633,8,11650,28
1686224918.553766,192.168.29.136,2634,8,11649,28
1686224918.565290,192.168.29.136,2635,8,11648,28
1686224918.602959,192.168.29.136,2636,8,11647,28
1686224918.615034,192.168.29.136,2637,8,11646,28
1686224918.779876,192.168.29.136,2638,8,11645,28
1686224918.829403,192.168.29.136,2639,8,11644,28
