1686223183.691677,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686223217.677882,192.168.29.136,48675,21,48819,41
1686223217.704250,192.168.29.136,48675,21,48819,41
1686223217.742617,192.168.29.136,48675,21,48819,41
1686223217.785078,192.168.29.136,48675,21,48819,41
1686223217.821571,192.168.29.136,48675,21,48819,41
1686223217.918312,192.168.29.136,48675,21,48819,41
1686223217.971980,192.168.29.136,48675,21,48819,41
1686223218.120346,192.168.29.136,48675,21,48819,41
1686223218.171624,192.168.29.136,48675,21,48819,41
1686223218.201549,192.168.29.136,48675,21,48819,41
1686223218.215717,192.168.29.136,48675,21,48819,41
1686223218.253247,192.168.29.136,48675,21,48819,41
1686223218.290180,192.168.29.136,48675,21,48819,41
1686223218.334025,192.168.29.136,48675,21,48819,41
1686223218.381430,192.168.29.136,48675,21,48819,41
1686223218.451649,192.168.29.136,48675,21,48819,41
1686223218.488353,192.168.29.136,48675,21,48819,41
1686223218.525183,192.168.29.136,48675,21,48819,41
1686223218.584095,192.168.29.136,48675,21,48819,41
1686223218.599335,192.168.29.136,48675,21,48819,41
1686223218.875939,192.168.29.136,48675,21,48819,41
1686223218.984308,192.168.29.136,48675,21,48819,41
1686223219.311991,192.168.29.136,48675,21,48819,41
1686223219.485014,192.168.29.136,48675,21,48819,41
1686223219.517116,192.168.29.136,48675,21,48819,41
1686223219.558162,192.168.29.136,48675,21,48819,41
1686223219.578680,192.168.29.136,48675,21,48819,41
1686223219.593879,192.168.29.136,48675,21,48819,41
1686223219.621692,192.168.29.136,48675,21,48819,41
1686223219.649066,192.168.29.136,48675,21,48819,41
1686223219.775615,192.168.29.136,48675,21,48819,41
1686223219.796867,192.168.29.136,48675,21,48819,41
1686223219.826666,192.168.29.136,48675,21,48819,41
1686223219.842256,192.168.29.136,48675,21,48819,41
1686223219.858447,192.168.29.136,48675,21,48819,41
1686223219.884907,192.168.29.136,48675,21,48819,41
1686223219.900971,192.168.29.136,48675,21,48819,41
1686223219.948512,192.168.29.136,48675,21,48819,41
1686223220.090192,192.168.29.136,48675,21,48819,41
1686223220.104964,192.168.29.136,48675,21,48819,41
1686223220.120903,192.168.29.136,48675,21,48819,41
1686223220.141461,192.168.29.136,48675,21,48819,41
1686223220.178185,192.168.29.136,48675,21,48819,41
1686223220.215893,192.168.29.136,48675,21,48819,41
1686223220.418499,192.168.29.136,48675,21,48819,41
1686223220.456414,192.168.29.136,48675,21,48819,41
1686223220.478108,192.168.29.136,48675,21,48819,41
1686223220.494199,192.168.29.136,48675,21,48819,41
1686223220.542232,192.168.29.136,48675,21,48819,41
1686223220.564842,192.168.29.136,48675,21,48819,41
