1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215812.433942,192.168.29.136,15864,60422,52736,28
1686215812.450678,192.168.29.136,15608,60422,52992,28
1686215812.462263,192.168.29.136,15352,60422,53248,28
1686215812.473851,192.168.29.136,15096,60422,53504,28
1686215812.701282,192.168.29.136,14840,60422,53760,28
1686215812.718588,192.168.29.136,14584,60422,54016,28
1686215812.751310,192.168.29.136,14328,60422,54272,28
1686215812.763042,192.168.29.136,14072,60422,54528,28
1686215812.773995,192.168.29.136,13816,60422,54784,28
1686215812.815471,192.168.29.136,13560,60422,55040,28
1686215812.827194,192.168.29.136,13304,60422,55296,28
1686215812.833581,192.168.29.136,13048,60422,55552,28
1686215812.940019,192.168.29.136,12792,60422,55808,28
1686215812.951505,192.168.29.136,12536,60422,56064,28
1686215812.963121,192.168.29.136,12280,60422,56320,28
1686215812.980304,192.168.29.136,12024,60422,56576,28
1686215812.991826,192.168.29.136,11768,60422,56832,28
1686215813.003274,192.168.29.136,11512,60422,57088,28
1686215813.015024,192.168.29.136,11256,60422,57344,28
1686215813.052738,192.168.29.136,11000,60422,57600,28
1686215813.064684,192.168.29.136,10744,60422,57856,28
1686215813.076566,192.168.29.136,10488,60422,58112,28
1686215813.082843,192.168.29.136,10232,60422,58368,28
1686215813.147207,192.168.29.136,9976,60422,58624,28
1686215813.323793,192.168.29.136,9720,60422,58880,28
1686215813.351463,192.168.29.136,9464,60422,59136,28
1686215813.352304,192.168.29.136,9208,60422,59392,28
1686215813.510483,192.168.29.136,8952,60422,59648,28
1686215813.522078,192.168.29.136,8696,60422,59904,28
1686215813.533882,192.168.29.136,8440,60422,60160,28
1686215813.540167,192.168.29.136,8184,60422,60416,28
1686215813.540933,192.168.29.136,7928,60422,60672,28
1686215813.541725,192.168.29.136,7672,60422,60928,28
1686215813.547812,192.168.29.136,7416,60422,61184,28
1686215813.554130,192.168.29.136,7160,60422,61440,28
1686215813.566087,192.168.29.136,6904,60422,61696,28
1686215813.577922,192.168.29.136,6648,60422,61952,28
1686215813.590410,192.168.29.136,6392,60422,62208,28
1686215813.640243,192.168.29.136,6136,60422,62464,28
1686215813.721213,192.168.29.136,5880,60422,62720,28
1686215813.764446,192.168.29.136,5624,60422,62976,28
1686215813.881106,192.168.29.136,5368,60422,63232,28
1686215813.893152,192.168.29.136,5112,60422,63488,28
1686215813.904869,192.168.29.136,4856,60422,63744,28
1686215813.916363,192.168.29.136,4600,60422,64000,28
1686215813.927943,192.168.29.136,4344,60422,64256,28
1686215814.044789,192.168.29.136,4088,60422,64512,28
1686215814.083289,192.168.29.136,3832,60422,64768,28
