1686222589.509275,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686222617.139675,192.168.29.136,51977,21,45517,41
1686222617.166094,192.168.29.136,51977,21,45517,41
1686222617.237726,192.168.29.136,51977,21,45517,41
1686222617.384321,192.168.29.136,51977,21,45517,41
1686222617.531490,192.168.29.136,51977,21,45517,41
1686222617.666388,192.168.29.136,51977,21,45517,41
1686222617.681673,192.168.29.136,51977,21,45517,41
1686222617.697748,192.168.29.136,51977,21,45517,41
1686222617.724874,192.168.29.136,51977,21,45517,41
1686222617.780172,192.168.29.136,51977,21,45517,41
1686222617.827816,192.168.29.136,51977,21,45517,41
1686222617.952713,192.168.29.136,51977,21,45517,41
1686222617.978191,192.168.29.136,51977,21,45517,41
1686222618.072070,192.168.29.136,51977,21,45517,41
1686222618.217847,192.168.29.136,51977,21,45517,41
1686222618.234316,192.168.29.136,51977,21,45517,41
1686222618.299347,192.168.29.136,51977,21,45517,41
1686222618.315301,192.168.29.136,51977,21,45517,41
1686222618.357722,192.168.29.136,51977,21,45517,41
1686222618.385453,192.168.29.136,51977,21,45517,41
1686222618.474411,192.168.29.136,51977,21,45517,41
1686222618.500509,192.168.29.136,51977,21,45517,41
1686222618.528050,192.168.29.136,51977,21,45517,41
1686222618.555142,192.168.29.136,51977,21,45517,41
1686222618.570449,192.168.29.136,51977,21,45517,41
1686222618.584270,192.168.29.136,51977,21,45517,41
1686222618.637119,192.168.29.136,51977,21,45517,41
1686222618.656874,192.168.29.136,51977,21,45517,41
1686222618.697896,192.168.29.136,51977,21,45517,41
1686222618.772107,192.168.29.136,51977,21,45517,41
1686222618.793646,192.168.29.136,51977,21,45517,41
1686222618.807758,192.168.29.136,51977,21,45517,41
1686222618.922453,192.168.29.136,51977,21,45517,41
1686222618.959599,192.168.29.136,51977,21,45517,41
1686222618.985676,192.168.29.136,51977,21,45517,41
1686222619.012203,192.168.29.136,51977,21,45517,41
1686222619.027652,192.168.29.136,51977,21,45517,41
1686222619.055182,192.168.29.136,51977,21,45517,41
1686222619.105319,192.168.29.136,51977,21,45517,41
1686222619.125649,192.168.29.136,51977,21,45517,41
1686222619.141158,192.168.29.136,51977,21,45517,41
1686222619.218325,192.168.29.136,51977,21,45517,41
1686222619.337257,192.168.29.136,51977,21,45517,41
1686222619.357871,192.168.29.136,51977,21,45517,41
1686222619.372052,192.168.29.136,51977,21,45517,41
1686222619.393893,192.168.29.136,51977,21,45517,41
