1686214421.215353,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686214560.946639,192.168.29.141,37559,19109,14,84
1686214561.315913,192.168.29.136,27487,18472,138,84
1686214561.949222,192.168.29.141,14256,19109,15,84
1686214562.317740,192.168.29.136,14679,18472,139,84
1686214562.950509,192.168.29.141,8360,19109,16,84
1686214563.319478,192.168.29.136,41552,18472,140,84
1686214563.952252,192.168.29.141,17311,19109,17,84
1686214564.321799,192.168.29.136,31046,18472,141,84
1686214564.953898,192.168.29.141,52375,19109,18,84
1686214565.322951,192.168.29.136,61247,18472,142,84
1686214565.954768,192.168.29.141,36241,19109,19,84
1686214566.325238,192.168.29.136,27702,18472,143,84
1686214566.957656,192.168.29.141,9095,19109,20,84
1686214567.328105,192.168.29.136,31277,18472,144,84
1686214567.959012,192.168.29.141,11904,19109,21,84
1686214568.327953,192.168.29.136,31531,18472,145,84
1686214568.961653,192.168.29.141,15734,19109,22,84
1686214569.328783,192.168.29.136,35620,18472,146,84
1686214569.963121,192.168.29.141,57197,19109,23,84
1686214570.331285,192.168.29.136,34330,18472,147,84
1686214570.966046,192.168.29.141,59237,19109,24,84
1686214571.332924,192.168.29.136,22803,18472,148,84
1686214571.967296,192.168.29.141,54877,19109,25,84
1686214572.335264,192.168.29.136,49929,18472,149,84
1686214572.968757,192.168.29.141,8791,19109,26,84
1686214573.336624,192.168.29.136,7939,18472,150,84
1686214573.971207,192.168.29.141,45132,19109,27,84
1686214574.338600,192.168.29.136,13051,18472,151,84
1686214574.973320,192.168.29.141,38978,19109,28,84
1686214575.339832,192.168.29.136,58354,18472,152,84
1686214575.975212,192.168.29.141,6971,19109,29,84
1686214576.342209,192.168.29.136,55787,18472,153,84
1686214576.976098,192.168.29.141,47926,19109,30,84
1686214577.344206,192.168.29.136,28900,18472,154,84
1686214577.979058,192.168.29.141,61228,19109,31,84
1686214578.344581,192.168.29.136,27613,18472,155,84
1686214578.980349,192.168.29.141,38692,19109,32,84
1686214579.346640,192.168.29.136,50387,18472,156,84
1686214579.982602,192.168.29.141,24602,19109,33,84
1686214580.349672,192.168.29.136,48841,18472,157,84
1686214580.983902,192.168.29.141,48916,19109,34,84
1686214581.351496,192.168.29.136,47297,18472,158,84
1686214581.985853,192.168.29.141,19469,19109,35,84
1686214582.352440,192.168.29.136,23482,18472,159,84
1686214582.987340,192.168.29.141,3332,19109,36,84
1686214583.354815,192.168.29.136,9139,18472,160,84
1686214583.988844,192.168.29.141,33788,19109,37,84
1686214584.356328,192.168.29.136,15531,18472,161,84
1686214584.991209,192.168.29.141,57588,19109,38,84
1686214585.357863,192.168.29.136,418,18472,162,84
1686214585.992610,192.168.29.141,43502,19109,39,84
1686214586.360547,192.168.29.136,8857,18472,163,84
1686214586.994035,192.168.29.141,21477,19109,40,84
1686214587.362473,192.168.29.136,35983,18472,164,84
1686214587.996524,192.168.29.141,50142,19109,41,84
1686214588.364547,192.168.29.136,53640,18472,165,84
1686214588.997632,192.168.29.141,2263,19109,42,84
1686214589.365921,192.168.29.136,62592,18472,166,84
1686214589.999771,192.168.29.141,26318,19109,43,84
1686214590.366602,192.168.29.136,23930,18472,167,84
1686214591.000716,192.168.29.141,3272,19109,44,84
1686214591.369796,192.168.29.136,45424,18472,168,84
1686214592.002654,192.168.29.141,30399,19109,45,84
1686214592.371288,192.168.29.136,18280,18472,169,84
1686214593.005548,192.168.29.141,63158,19109,46,84
1686214593.374139,192.168.29.136,48223,18472,170,84
1686214594.006119,192.168.29.141,41902,19109,47,84
1686214594.375804,192.168.29.136,16984,18472,171,84
1686214595.008979,192.168.29.141,51877,19109,48,84
1686214595.377123,192.168.29.136,49487,18472,172,84
1686214596.010831,192.168.29.141,10654,19109,49,84
1686214596.379774,192.168.29.136,43591,18472,173,84
1686214597.011398,192.168.29.141,34711,19109,50,84
1686214597.381070,192.168.29.136,21826,18472,174,84
1686214598.013291,192.168.29.141,45968,19109,51,84
1686214598.381590,192.168.29.136,14137,18472,175,84
1686214599.015733,192.168.29.141,22151,19109,52,84
1686214599.383512,192.168.29.136,27954,18472,176,84
1686214600.014998,192.168.29.141,32388,19109,53,84
1686214600.385454,192.168.29.136,27691,18472,177,84
1686214601.018811,192.168.29.141,35196,19109,54,84
1686214601.387635,192.168.29.136,54048,18472,178,84
1686214602.019759,192.168.29.141,1908,19109,55,84
1686214602.390070,192.168.29.136,54807,18472,179,84
1686214603.021775,192.168.29.141,28521,19109,56,84
1686214603.391517,192.168.29.136,42255,18472,180,84
1686214604.023434,192.168.29.141,60514,19109,57,84
1686214604.394725,192.168.29.136,35845,18472,181,84
1686214605.025323,192.168.29.141,10076,19109,58,84
1686214605.395875,192.168.29.136,57340,18472,182,84
1686214606.027068,192.168.29.141,60756,19109,59,84
1686214606.398053,192.168.29.136,20212,18472,183,84
1686214607.029139,192.168.29.141,29003,19109,60,84
1686214607.400137,192.168.29.136,61162,18472,184,84
1686214608.030559,192.168.29.141,1604,19109,61,84
1686214608.403340,192.168.29.136,14306,18472,185,84
1686214609.032936,192.168.29.141,1339,19109,62,84
1686214609.404085,192.168.29.136,11737,18472,186,84
1686214610.035486,192.168.29.141,53810,19109,63,84
1686214610.406831,192.168.29.136,52432,18472,187,84
1686214611.036155,192.168.29.141,5674,19109,64,84
1686214611.407445,192.168.29.136,42954,18472,188,84
1686214612.038475,192.168.29.141,8225,19109,65,84
1686214612.408827,192.168.29.136,56003,18472,189,84
1686214613.040374,192.168.29.141,9754,19109,66,84
1686214613.410991,192.168.29.136,61370,18472,190,84
1686214614.042553,192.168.29.141,53776,19109,67,84
1686214614.412979,192.168.29.136,43185,18472,191,84
1686214615.044495,192.168.29.141,1543,19109,68,84
1686214615.415019,192.168.29.136,54953,18472,192,84
1686214616.046563,192.168.29.141,40256,19109,69,84
1686214616.416834,192.168.29.136,15265,18472,193,84
1686214617.048160,192.168.29.141,37431,19109,70,84
1686214617.418469,192.168.29.136,1433,18472,194,84
1686214618.050352,192.168.29.141,45872,19109,71,84
1686214618.420161,192.168.29.136,48785,18472,195,84
1686214619.051428,192.168.29.141,52010,19109,72,84
1686214619.421784,192.168.29.136,25482,18472,196,84
1686214620.052397,192.168.29.141,28706,19109,73,84
1686214620.424067,192.168.29.136,33410,18472,197,84
1686214621.054523,192.168.29.141,28186,19109,74,84
1686214621.425977,192.168.29.136,49787,18472,198,84
1686214622.056643,192.168.29.141,60947,19109,75,84
1686214622.427258,192.168.29.136,35698,18472,199,84
1686214623.058884,192.168.29.141,780,19109,76,84
1686214623.429219,192.168.29.136,362,18472,200,84
1686214624.059302,192.168.29.141,12806,19109,77,84
1686214624.430415,192.168.29.136,26210,18472,201,84
1686214625.060878,192.168.29.141,30974,19109,78,84
1686214625.432696,192.168.29.136,7259,18472,202,84
1686214626.063054,192.168.29.141,30455,19109,79,84
1686214626.434008,192.168.29.136,12371,18472,203,84
1686214627.064288,192.168.29.141,4337,19109,80,84
1686214627.435775,192.168.29.136,27980,18472,204,84
1686214628.065214,192.168.29.141,15850,19109,81,84
1686214628.437133,192.168.29.136,32323,18472,205,84
1686214629.068034,192.168.29.141,56801,19109,82,84
1686214629.440137,192.168.29.136,51260,18472,206,84
